EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
892,48,0.0,Travel_Rarely,530,Sales,29,1,Medical,1,1,Female,91,3,3,Manager,3,Married,12504,23978,3,Y,No,21,4,2,80,1,15,3,1,0,0,0,0
893,18,0.0,Non-Travel,287,Research & Development,5,2,Life Sciences,1,2,Male,73,3,1,Research Scientist,4,Single,1051,13493,1,Y,No,15,3,4,80,0,0,2,3,0,0,0,0
894,36,,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,1,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4
895,35,0.0,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,1,3,Male,62,3,3,Manufacturing Director,2,Single,8095,18264,0,Y,No,13,3,4,80,0,17,5,3,16,6,0,13
896,28,0.0,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
897,23,,Travel_Rarely,160,Research & Development,4,1,Medical,1,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2
898,29,,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
899,48,0.0,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,4,Female,40,2,4,Manager,1,Married,15402,17997,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2
900,29,,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
901,40,0.0,Travel_Rarely,989,Research & Development,4,1,Medical,1,4,Female,46,3,5,Manager,3,Married,19033,6499,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9
902,35,,Travel_Rarely,219,Research & Development,16,2,Other,1,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
903,26,,Travel_Rarely,390,Research & Development,17,4,Medical,1,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2
904,54,,Travel_Rarely,584,Research & Development,22,5,Medical,1,2,Female,91,3,4,Manager,3,Married,17426,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7
905,25,0.0,Travel_Rarely,141,Sales,3,1,Other,1,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3
906,29,1.0,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7
907,55,0.0,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,4,Male,65,3,3,Manufacturing Director,2,Married,10976,15813,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2
908,35,,Travel_Rarely,303,Sales,27,3,Life Sciences,1,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
909,31,0.0,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13,6,4,13,8,0,8
910,40,,Travel_Rarely,444,Sales,2,2,Marketing,1,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
911,38,,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
912,36,0.0,Travel_Rarely,216,Research & Development,6,2,Medical,1,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1
913,36,,Travel_Frequently,688,Research & Development,4,2,Life Sciences,1,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2
914,38,0.0,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
915,56,0.0,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2
916,59,0.0,Travel_Frequently,1225,Sales,1,1,Life Sciences,1,1,Female,57,2,2,Sales Executive,3,Single,5473,24668,7,Y,No,11,3,4,80,0,20,2,2,4,3,1,3
917,33,,Travel_Rarely,589,Research & Development,28,4,Life Sciences,1,2,Male,79,3,2,Laboratory Technician,3,Married,5207,22949,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
918,27,0.0,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,1,3,Female,85,3,1,Research Scientist,2,Single,2478,20938,1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2
919,35,0.0,Travel_Rarely,882,Sales,3,4,Life Sciences,1,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8
920,28,,Travel_Frequently,467,Sales,7,3,Life Sciences,1,3,Male,55,3,2,Sales Executive,1,Single,4898,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
921,29,,Travel_Rarely,224,Research & Development,1,4,Technical Degree,1,1,Male,100,2,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7
922,34,0.0,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0
923,42,,Travel_Rarely,1059,Research & Development,9,2,Other,1,4,Male,93,2,5,Manager,4,Single,19613,26362,8,Y,No,22,4,4,80,0,24,2,3,1,0,0,1
924,42,0.0,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,4,Female,82,4,2,Research Scientist,1,Single,6545,23016,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2
925,46,,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
926,34,0.0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0
927,41,0.0,Travel_Rarely,645,Sales,1,3,Marketing,1,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7
928,26,1.0,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0
929,31,,Non-Travel,976,Research & Development,3,2,Medical,1,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
930,21,,Travel_Rarely,337,Sales,7,1,Marketing,1,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
931,31,1.0,Travel_Frequently,874,Research & Development,15,3,Medical,1,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2
932,19,1.0,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
933,32,0.0,Travel_Rarely,638,Research & Development,8,2,Medical,1,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
934,50,0.0,Non-Travel,145,Sales,1,3,Life Sciences,1,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13
935,36,0.0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9
936,44,0.0,Travel_Rarely,1099,Sales,5,3,Marketing,1,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
937,25,0.0,Travel_Rarely,810,Sales,8,3,Life Sciences,1,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2
938,33,0.0,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2
939,27,0.0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
940,29,0.0,Travel_Rarely,718,Research & Development,8,1,Medical,1,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2
941,50,0.0,Travel_Rarely,328,Research & Development,1,3,Medical,1,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2
942,25,0.0,Travel_Rarely,266,Research & Development,1,3,Medical,1,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
943,35,0.0,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4
944,40,,Travel_Rarely,118,Sales,14,2,Life Sciences,1,4,Female,84,3,2,Sales Executive,1,Married,4639,11262,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2
945,33,1.0,Travel_Rarely,350,Sales,5,3,Marketing,1,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0
946,31,,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2
947,57,0.0,Travel_Rarely,210,Sales,29,3,Marketing,1,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,Y,No,12,3,3,80,1,32,3,2,1,0,0,0
948,39,1.0,Travel_Rarely,895,Sales,5,3,Technical Degree,1,4,Male,56,3,2,Sales Representative,4,Married,2086,3335,3,Y,No,14,3,3,80,1,19,6,4,1,0,0,0
949,24,,Travel_Frequently,381,Research & Development,9,3,Medical,1,2,Male,89,3,1,Laboratory Technician,1,Single,3172,16998,2,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
950,33,,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
951,20,1.0,Travel_Frequently,769,Sales,9,3,Marketing,1,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Y,Yes,14,3,2,80,0,2,3,3,2,2,0,2
952,58,0.0,Non-Travel,390,Research & Development,1,4,Life Sciences,1,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2
953,28,,Travel_Rarely,1172,Sales,3,3,Medical,1,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
954,38,,Travel_Rarely,201,Research & Development,10,3,Medical,1,2,Female,99,1,3,Research Director,3,Married,13206,3376,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11
955,51,0.0,Travel_Rarely,1302,Research & Development,2,3,Medical,1,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,Y,No,18,3,4,80,1,13,3,3,4,1,1,2
956,33,0.0,Travel_Rarely,922,Research & Development,1,5,Medical,1,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5
957,29,,Travel_Rarely,991,Sales,5,3,Medical,1,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9
958,30,,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
959,38,0.0,Travel_Rarely,130,Sales,2,2,Marketing,1,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0
960,39,,Travel_Frequently,766,Sales,20,3,Life Sciences,1,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
961,37,0.0,Non-Travel,728,Research & Development,1,4,Medical,1,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2
962,37,0.0,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,4,1,80,0,8,1,3,1,0,0,0
963,33,1.0,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,1,Female,39,3,1,Laboratory Technician,1,Married,2707,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7
964,39,0.0,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7
965,22,1.0,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2
966,30,,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
967,28,,Travel_Frequently,783,Sales,1,2,Life Sciences,1,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
968,52,0.0,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4
969,40,0.0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1
970,24,,Travel_Rarely,581,Research & Development,9,3,Medical,1,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4
971,35,0.0,Travel_Rarely,1219,Sales,18,3,Medical,1,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0
972,47,0.0,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
973,54,0.0,Non-Travel,142,Human Resources,26,3,Human Resources,1,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Y,Yes,12,3,3,80,0,23,3,3,5,3,4,4
974,36,,Travel_Rarely,1157,Sales,2,4,Life Sciences,1,3,Male,70,3,1,Sales Representative,4,Single,2644,17001,3,Y,Yes,21,4,4,80,0,7,3,2,3,2,1,2
975,40,,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,4,Female,73,3,2,Laboratory Technician,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
976,32,1.0,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1
977,29,0.0,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9
978,34,,Travel_Rarely,810,Sales,8,2,Technical Degree,1,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
979,28,0.0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
980,37,,Travel_Rarely,1239,Human Resources,8,2,Other,1,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
981,36,0.0,Travel_Rarely,938,Research & Development,2,4,Medical,1,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,4,3,80,0,16,6,3,11,8,3,9
982,20,,Travel_Rarely,1141,Sales,2,3,Medical,1,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,Y,No,19,3,1,80,0,2,3,3,2,2,2,2
983,34,0.0,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
984,43,,Travel_Rarely,823,Research & Development,6,3,Medical,1,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
985,39,0.0,Travel_Frequently,672,Research & Development,7,2,Medical,1,3,Male,54,2,5,Manager,4,Married,19272,21141,1,Y,No,15,3,1,80,1,21,2,3,21,9,13,3
986,32,,Non-Travel,1146,Research & Development,15,4,Medical,1,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
987,56,1.0,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5,4,4,3
988,44,0.0,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7
989,49,0.0,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7
990,42,1.0,Travel_Frequently,933,Research & Development,19,3,Medical,1,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2
991,30,0.0,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3
992,36,,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
993,40,0.0,Non-Travel,218,Research & Development,8,1,Medical,1,4,Male,55,2,3,Research Director,2,Divorced,13757,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
994,29,,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
995,44,0.0,Non-Travel,381,Research & Development,24,3,Medical,1,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4
996,52,0.0,Travel_Frequently,890,Research & Development,25,4,Medical,1,3,Female,81,2,4,Manufacturing Director,4,Married,13826,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
997,54,0.0,Travel_Rarely,971,Research & Development,1,3,Medical,1,4,Female,54,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
998,25,1.0,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,1,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6
999,35,0.0,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
1000,27,,Travel_Rarely,1302,Research & Development,19,3,Other,1,4,Male,67,2,1,Laboratory Technician,1,Divorced,4066,16290,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7
1001,55,,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
1002,29,0.0,Travel_Rarely,657,Research & Development,27,3,Medical,1,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1
1003,22,0.0,Travel_Rarely,534,Research & Development,15,3,Medical,1,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,Y,No,15,3,3,80,0,1,5,3,0,0,0,0
1004,38,0.0,Travel_Rarely,1495,Research & Development,10,3,Medical,1,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0
1005,33,0.0,Travel_Rarely,586,Sales,1,3,Medical,1,1,Male,48,4,2,Sales Executive,1,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
1006,25,1.0,Travel_Frequently,599,Sales,24,1,Life Sciences,1,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0
1007,31,0.0,Travel_Rarely,480,Research & Development,7,2,Medical,1,2,Female,31,3,2,Manufacturing Director,1,Married,4306,4156,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12
1008,33,,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1,Male,46,3,2,Sales Executive,1,Married,6392,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
1009,20,,Travel_Rarely,727,Sales,9,1,Life Sciences,1,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2
1010,29,0.0,Travel_Rarely,1176,Sales,3,2,Medical,1,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,Y,No,14,3,1,80,1,6,5,2,6,0,1,2
1011,29,0.0,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,3,Female,84,3,1,Sales Representative,4,Married,2157,18203,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2
1012,38,,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,3,Male,71,3,2,Human Resources,3,Married,6077,14814,3,Y,No,11,3,3,80,0,10,2,3,6,3,1,2
1013,54,0.0,Travel_Frequently,928,Research & Development,20,4,Life Sciences,1,4,Female,31,3,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3
1014,54,0.0,Travel_Rarely,376,Research & Development,19,4,Medical,1,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4
1015,31,1.0,Non-Travel,335,Research & Development,9,2,Medical,1,3,Male,46,2,1,Research Scientist,1,Single,2321,10322,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2
1016,53,,Non-Travel,661,Research & Development,1,4,Medical,1,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
1017,47,0.0,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
1018,36,0.0,Travel_Rarely,1299,Research & Development,27,3,Medical,1,3,Male,94,3,2,Healthcare Representative,3,Married,5237,16577,6,Y,No,13,3,2,80,2,17,3,2,7,7,7,7
1019,41,0.0,Travel_Rarely,1283,Research & Development,5,5,Medical,1,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3
1020,29,1.0,Travel_Frequently,115,Sales,13,3,Technical Degree,1,1,Female,51,3,2,Sales Executive,2,Single,5765,17485,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
1021,18,1.0,Travel_Frequently,1306,Sales,5,3,Marketing,1,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0
1022,32,0.0,Travel_Rarely,1018,Research & Development,2,4,Medical,1,1,Female,74,4,2,Research Scientist,4,Single,5055,10557,7,Y,No,16,3,3,80,0,10,0,2,7,7,0,7
1023,33,,Travel_Rarely,217,Sales,10,4,Marketing,1,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
1024,42,,Travel_Rarely,1396,Research & Development,6,3,Medical,1,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
1025,30,,Travel_Rarely,979,Sales,15,2,Marketing,1,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
1026,54,,Travel_Frequently,1050,Research & Development,11,4,Medical,1,2,Female,87,3,4,Manager,4,Divorced,16032,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12
1027,49,,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
1028,42,0.0,Travel_Rarely,532,Research & Development,4,2,Technical Degree,1,3,Male,58,3,5,Manager,4,Married,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15
1029,58,0.0,Travel_Rarely,682,Sales,10,4,Medical,1,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,Y,No,13,3,3,80,0,38,1,2,37,10,1,8
1030,37,0.0,Travel_Rarely,1192,Research & Development,5,2,Medical,1,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,23177,7,Y,No,16,3,3,80,2,8,2,2,6,2,0,4
1031,39,0.0,Travel_Frequently,945,Research & Development,22,3,Medical,1,4,Female,82,3,3,Manufacturing Director,1,Single,10880,5083,1,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8
1032,26,,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,1,Female,89,3,1,Research Scientist,4,Married,2061,11133,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
1033,24,,Travel_Frequently,897,Human Resources,10,3,Medical,1,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
